Time,Frequency reference,Output frequency,Output current,Output voltage,Output power,DC bus voltage,Output frequency after soft-start,Fault output,During Run,Power Supply Voltage,Power Supply Frequency,Electric Power (kWh),Cooling fin temperature,Peak Voltage Output Frequency,Motor q-Axis Current during Fault,Fin Temperature,Casing temperature,Power loss,Temperature,
 11:13:12.671,30,30,8.04,230.5,-0.5,612,30,0,1,400,49.9,240,36,20,-17.4,46,55,-0.4675,54.929875,3959.838069
 11:13:13.254,30,30,8.06,230.3,0.3,604,30,0,1,400,49.9,240,36,20,-17.4,46,55,0.2805,55.042075,3926.862054
 11:13:13.848,30,30,7.98,231.2,0,604,30,0,1,400,49.9,240,36,20,-17.4,46,55,0,55,3939.195756
 11:13:14.444,30,30,7.93,230.3,-0.7,604,30,0,1,400,49.9,240,36,20,-17.4,46,55,-0.6545,54.901825,3968.125251
 11:13:15.032,30,30,7.75,228.8,0.1,604,30,0,1,400,49.9,240,36,20,-17.4,46,55,0.0935,55.014025,3935.080224
 11:13:15.625,30,30,7.93,228.6,0.4,605,30,0,1,400,50,240,36,20,-17.4,46,55,0.374,55.0561,3922.759408
 11:13:16.220,30,30,8.15,231.8,0.8,604,30,0,1,400,50,240,36,20,-17.4,46,55,0.748,55.1122,3906.391642
 11:13:17.082,30,30,8.29,233.3,1,602,30,0,1,400,49.9,240,36,20,-17.4,46,55,0.935,55.14025,3898.233387
 11:13:17.673,30,30,8.12,230.5,-0.2,604,30,0,1,400,49.9,240,36,20,-17.4,46,54.9,-0.187,54.87195,3976.97069
 11:13:18.287,30,30,8.2,232.9,1,603,30,0,1,400,50,240,36,20,-17.4,46,54.9,0.935,55.04025,3927.396226
 11:13:18.890,30,30,8.28,235.4,1,601,30,0,1,400,49.9,240,36,20,-17.4,46,54.9,0.935,55.04025,3927.396226
 11:13:19.488,30,30,8.32,235.8,1,600,30,0,1,400,49.9,240,36,20,-17.4,46,55.1,0.935,55.24025,3869.287097
 11:13:20.082,30,30,8.3,233.2,1,601,30,0,1,399,49.9,240,36,20,-17.4,46,54.9,0.935,55.04025,3927.396226
 11:13:20.670,30,30,8.06,230.7,-0.4,603,30,0,1,400,49.9,240,36,20,-17.4,46,54.9,-0.374,54.8439,3985.293727
 11:13:21.266,30,30,7.88,229.8,-0.2,600,30,0,1,399,49.9,240,36,20,-17.4,46,55,-0.187,54.97195,3947.439737
 11:13:21.860,30,30,7.68,227.9,-0.2,596,30,0,1,400,49.9,240,36,20,-17.4,46,55.1,-0.187,55.07195,3918.128065
 11:13:22.462,30,30,7.7,228.2,-0.3,599,30,0,1,399,49.9,240,36,20,-17.4,46,55.1,-0.2805,55.057925,3922.225868
 11:13:23.057,30,30,7.79,227.2,0,595,30,0,1,400,49.9,240,36,20,-17.4,46,55,0,55,3939.195756
 11:13:23.657,30,30,7.81,227.1,0,594,30,0,1,400,49.9,240,36,20,-17.4,46,55,0,55,3939.195756
 11:13:24.256,30,30,7.75,227.1,0,594,30,0,1,400,50,240,36,20,-17.4,46,55,0,55,3939.195756
 11:13:24.857,30,30,7.79,227.1,0,592,30,0,1,400,49.9,240,36,20,-17.4,46,55,0,55,3939.195756
 11:13:25.458,30,30,7.73,227.2,-0.1,591,30,0,1,400,50,240,36,20,-17.4,46,55,-0.0935,54.985975,3943.315592
 11:13:26.058,30,30,7.7,227.9,-0.1,591,30,0,1,400,49.9,240,36,20,-17.4,46,55.1,-0.0935,55.085975,3914.034544
 11:13:26.659,30,30,7.68,227.9,-0.2,592,30,0,1,400,49.9,240,36,20,-17.4,46,55.1,-0.187,55.07195,3918.128065
 11:13:27.265,30,30,7.82,229.2,-0.1,595,30,0,1,400,49.9,240,36,20,-17.4,46,55,-0.0935,54.985975,3943.315592
 11:13:27.875,30,30,8.17,230.9,0.3,595,30,0,1,400,50,240,36,20,-17.4,46,55.1,0.2805,55.142075,3897.703182
 11:13:28.486,30,30,8.28,233,0.7,594,30,0,1,400,50,240,36,20,-17.4,46,55.1,0.6545,55.198175,3881.439963
 11:13:29.101,30,30,8.11,230.2,-0.5,599,30,0,1,400,49.9,240,36,20,-17.4,46,55.1,-0.4675,55.029875,3930.434334
 11:13:29.713,30,30,8.3,233.7,0.7,597,30,0,1,400,50,240,36,20,-17.4,46,55.1,0.6545,55.198175,3881.439963
 11:13:30.330,30,30,7.93,229.6,0.2,596,30,0,1,400,50,240,36,20,-17.4,46,55.1,0.187,55.12805,3901.779623
 11:13:30.939,30,30,8.04,230.6,-0.6,594,30,0,1,400,50,240,36,20,-17.4,46,55.1,-0.561,55.01585,3934.545007
 11:13:31.552,30,30,7.99,229.9,0.3,592,30,0,1,400,50,240,36,20,-17.4,46,55.1,0.2805,55.142075,3897.703182
 11:13:32.170,30,30,7.99,230.6,-0.4,593,30,0,1,400,50,240,36,20,-17.4,46,55.1,-0.374,55.0439,3926.327956
 11:13:32.791,30,30,8.14,229,0.1,590,30,0,1,400,50,240,36,20,-17.4,46,55.1,0.0935,55.114025,3905.860327
 11:13:33.406,30,30,8.29,230.7,-0.1,596,30,0,1,400,50,240,36,20,-17.4,46,55.2,-0.0935,55.185975,3884.970922
 11:13:34.022,30,30,8.03,229.1,0.5,593,30,0,1,400,50,240,36,20,-17.4,46,55.2,0.4675,55.270125,3860.681164
 11:13:34.641,30,30,8.05,230.3,-0.4,593,30,0,1,400,49.9,240,36,20,-17.4,46,55.2,-0.374,55.1439,3897.17305
 11:13:35.263,30,30,7.78,228.8,-0.2,596,30,0,1,400,50,240,36,20,-17.4,46,55.2,-0.187,55.17195,3889.034047
 11:13:35.880,30,30,8.22,232.4,1,593,30,0,1,400,50,240,36,20,-17.4,46,55.2,0.935,55.34025,3840.555747
 11:13:36.503,30,30,8.18,231,-0.7,598,30,0,1,399,50,240,36,20,-17.4,46,55.2,-0.6545,55.101825,3909.413502
 11:13:37.126,30,30,7.95,228.7,0.4,597,30,0,1,399,49.9,240,36,20,-17.4,46,55.2,0.374,55.2561,3864.718885
 11:13:37.748,30,30,8.09,236.7,0.6,594,30,0,1,399,49.9,240,36,20,-17.4,46,55.2,0.561,55.28415,3856.647661
 11:13:38.376,30,30,8.2,231.8,0.6,600,30,0,1,399,49.9,240,36,20,-17.4,46,55.2,0.561,55.28415,3856.647661
 11:13:39.101,30,30,8.1,230.4,-0.8,603,30,0,1,400,49.9,240,36,20,-17.4,46,55.2,-0.748,55.0878,3913.50219
 11:13:39.661,30,30,7.71,228.5,-0.2,602,30,0,1,400,50,240,36,20,-17.4,46,55.2,-0.187,55.17195,3889.034047
 11:13:40.312,30,30,8.17,235,0.4,604,30,0,1,399,49.9,240,36,20,-17.4,46,55.2,0.374,55.2561,3864.718885
 11:13:40.951,30,30,8.07,233,0.4,599,30,0,1,399,49.9,240,36,20,-17.4,46,55.2,0.374,55.2561,3864.718885
 11:13:41.566,30,30,7.96,229.9,-0.1,610,30,0,1,399,49.9,240,36,20,-17.4,46,55.2,-0.0935,55.185975,3884.970922
 11:13:42.203,30,30,8.14,231,-0.8,609,30,0,1,400,50,240,36,20,-17.4,46,55.2,-0.748,55.0878,3913.50219
 11:13:42.833,30,30,7.79,230,0,607,30,0,1,400,50,240,36,20,-17.4,46,55.2,0,55.2,3880.912043
 11:13:43.470,30,30,8.09,230.7,-0.5,615,30,0,1,399,49.9,240,36,20,-17.4,46,55.2,-0.4675,55.129875,3901.248936
 11:13:44.106,30,30,8.08,230.5,-0.7,613,30,0,1,399,49.9,240,36,20,-17.4,46,55.2,-0.6545,55.101825,3909.413502
 11:13:44.736,30,30,7.85,230.4,-0.6,610,30,0,1,400,49.9,240,36,20,-17.4,46,55.2,-0.561,55.11585,3905.329085
 11:13:45.378,30,30,8.35,232.2,0.6,614,30,0,1,400,50,240,36,20,-17.4,46,55,0.561,55.08415,3914.56697
 11:13:46.025,30,30,7.62,228.1,0,610,30,0,1,400,50,240,36,20,-17.4,46,55,0,55,3939.195756
 11:13:46.662,30,30,7.89,228.5,-0.3,611,30,0,1,399,49.9,240,36,20,-17.4,46,55,-0.2805,54.957925,3951.568195
 11:13:47.301,30,30,8.18,230.4,-0.4,612,30,0,1,399,49.9,240,36,20,-17.4,46,55,-0.374,54.9439,3955.700971
 11:13:47.941,30,30,8.06,230.8,0,606,30,0,1,399,49.9,240,36,20,-17.4,46,55,0,55,3939.195756
 11:13:48.588,30,30,8.43,231.2,0.9,610,30,0,1,400,50,240,36,20,-17.4,46,55,0.8415,55.126225,3902.310383
 11:13:49.231,30,30,7.85,229.8,-0.2,606,30,0,1,399,49.9,240,35,20,-17.4,46,55,-0.187,54.97195,3947.439737
 11:13:49.875,30,30,8.43,231.7,0.2,609,30,0,1,399,49.9,240,35,20,-17.4,46,55,0.187,55.02805,3930.968991
 11:13:50.524,30,30,7.81,228.1,0,601,30,0,1,399,49.9,240,35,20,-17.4,46,55.2,0,55.2,3880.912043
 11:13:51.178,30,30,8.48,232.3,0.8,604,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.748,55.3122,3848.593293
 11:13:51.822,30,30,7.77,227.2,0.1,596,30,0,1,400,50,240,35,20,-17.4,46,55.2,0.0935,55.214025,3876.857403
 11:13:52.468,30,30,8.24,230.9,-0.5,600,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,-0.4675,55.129875,3901.248936
 11:13:53.120,30,30,8.09,230.8,0.5,593,30,0,1,399,49.9,240,36,20,-17.4,46,55.2,0.4675,55.270125,3860.681164
 11:13:53.771,30,30,8.28,230.9,-0.2,596,30,0,1,399,49.9,240,36,20,-17.4,46,55.2,-0.187,55.17195,3889.034047
 11:13:54.422,30,30,7.71,227.2,0.1,588,30,0,1,400,49.8,240,35,20,-17.4,46,55.2,0.0935,55.214025,3876.857403
 11:13:55.072,30,30,8.32,230.6,0,594,30,0,1,400,50,240,35,20,-17.4,46,55.2,0,55.2,3880.912043
 11:13:55.725,30,30,7.67,228,-0.2,589,30,0,1,400,50,240,35,20,-17.4,46,55.2,-0.187,55.17195,3889.034047
 11:13:56.390,30,30,8.05,228.9,0.6,591,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.561,55.28415,3856.647661
 11:13:57.044,30,30,8.22,231.9,0.8,588,30,0,1,399,49.9,240,35,20,-17.4,46,55.2,0.748,55.3122,3848.593293
 11:13:57.698,30,30,7.91,230,0.1,590,30,0,1,399,49.9,240,35,20,-17.4,46,55.2,0.0935,55.214025,3876.857403
 11:13:58.356,30,30,8.14,228.8,0.2,590,30,0,1,399,49.9,240,35,20,-17.4,46,55.2,0.187,55.22805,3872.807
 11:13:59.013,30,30,8.07,236.4,0.6,590,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.561,55.28415,3856.647661
 11:13:59.667,30,30,8.13,230.4,-0.7,598,30,0,1,400,50,240,35,20,-17.4,46,55.2,-0.6545,55.101825,3909.413502
 11:14:00.330,30,30,7.78,228.6,-0.2,598,30,0,1,400,50,240,35,20,-17.4,46,55.2,-0.187,55.17195,3889.034047
 11:14:00.991,30,30,7.87,229.1,0.3,597,30,0,1,399,49.9,240,35,20,-17.4,46,55.2,0.2805,55.242075,3868.760829
 11:14:01.657,30,30,8.1,229.3,0.2,598,30,0,1,399,49.9,240,35,20,-17.4,46,55.2,0.187,55.22805,3872.807
 11:14:02.323,30,30,7.75,227.3,-0.1,595,30,0,1,399,49.8,240,35,20,-17.4,46,55.2,-0.0935,55.185975,3884.970922
 11:14:02.985,30,30,8.07,231.2,0.7,600,30,0,1,399,49.9,240,35,20,-17.4,46,55.2,0.6545,55.298175,3852.618372
 11:14:03.651,30,30,8.35,233.2,1,603,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.935,55.34025,3840.555747
 11:14:04.321,30,30,7.85,227.1,-0.1,598,30,0,1,400,50,240,35,20,-17.4,46,55.2,-0.0935,55.185975,3884.970922
 11:14:04.990,30,30,7.74,228.3,0.2,604,30,0,1,400,50,240,35,20,-17.4,46,55.2,0.187,55.22805,3872.807
 11:14:05.658,30,30,8.05,229.6,0.2,606,30,0,1,399,49.9,240,35,20,-17.4,46,55.2,0.187,55.22805,3872.807
 11:14:06.331,30,30,7.83,229.5,-0.2,610,30,0,1,399,49.9,240,35,20,-17.4,46,55.1,-0.187,55.07195,3918.128065
 11:14:07.006,30,30,7.92,229.9,-0.5,604,30,0,1,399,49.9,240,35,20,-17.4,46,55.1,-0.4675,55.029875,3930.434334
 11:14:07.675,30,30,8.1,233,0.2,608,30,0,1,399,49.9,240,35,20,-17.4,46,55.1,0.187,55.12805,3901.779623
 11:14:08.347,30,30,8.37,234.8,0.9,613,30,0,1,400,49.9,240,35,20,-17.4,46,55.1,0.8415,55.226225,3873.333819
 11:14:09.019,30,30,8.06,230.9,0.3,607,30,0,1,400,50,240,35,20,-17.4,46,55.2,0.2805,55.242075,3868.760829
 11:14:09.695,30,30,7.61,228.6,-0.1,610,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,-0.0935,55.185975,3884.970922
 11:14:10.370,30,30,8.07,231,-0.8,613,30,0,1,399,49.9,240,35,20,-17.4,46,55.2,-0.748,55.0878,3913.50219
 11:14:11.042,30,30,8.29,231.6,0.6,616,30,0,1,399,49.9,240,35,20,-17.4,46,55.2,0.561,55.28415,3856.647661
 11:14:11.719,30,30,8.1,230.5,0.2,606,30,0,1,399,49.9,240,35,20,-17.4,46,55.1,0.187,55.12805,3901.779623
 11:14:12.400,30,30,7.77,229.6,-0.3,610,30,0,1,399,50,240,35,20,-17.4,46,55.1,-0.2805,55.057925,3922.225868
 11:14:13.076,30,30,8.12,232.9,0.2,612,30,0,1,399,49.9,240,35,20,-17.4,46,55.1,0.187,55.12805,3901.779623
 11:14:13.754,30,30,8.3,230.1,0.7,612,30,0,1,399,49.9,240,35,20,-17.4,46,55.1,0.6545,55.198175,3881.439963
 11:14:14.436,30,30,8.21,230.8,-0.3,612,30,0,1,399,49.9,240,35,20,-17.4,46,55.1,-0.2805,55.057925,3922.225868
 11:14:15.123,30,30,7.99,227.5,-0.1,604,30,0,1,400,49.9,240,35,20,-17.4,46,55.1,-0.0935,55.085975,3914.034544
 11:14:15.800,30,30,7.94,230,-0.3,604,30,0,1,399,50,240,35,20,-17.4,46,55.1,-0.2805,55.057925,3922.225868
 11:14:16.488,30,30,7.82,227.8,0.2,602,30,0,1,399,49.9,240,35,20,-17.4,46,55.1,0.187,55.12805,3901.779623
 11:14:17.172,30,30,8.22,230.6,-0.5,601,30,0,1,399,49.9,240,35,20,-17.4,46,55.1,-0.4675,55.029875,3930.434334
 11:14:17.852,30,30,8.43,231.4,0.9,598,30,0,1,400,50,240,35,20,-17.4,46,55.2,0.8415,55.326225,3844.57242
 11:14:18.540,30,30,8.34,231.3,0.2,596,30,0,1,399,49.9,240,35,20,-17.4,46,55.2,0.187,55.22805,3872.807
 11:14:19.224,30,30,8.02,228.2,-0.1,587,30,0,1,399,49.9,240,35,20,-17.4,46,55.2,-0.0935,55.185975,3884.970922
 11:14:19.913,30,30,8.24,234.4,1,588,30,0,1,400,50,240,35,20,-17.4,46,55.2,0.935,55.34025,3840.555747
 11:14:20.601,30,30,7.98,230.4,-0.4,590,30,0,1,399,49.9,240,35,20,-17.4,46,55.2,-0.374,55.1439,3897.17305
 11:14:21.289,30,30,7.7,227.2,-0.1,588,30,0,1,399,49.9,240,35,20,-17.4,46,55.2,-0.0935,55.185975,3884.970922
 11:14:21.977,30,30,8.06,235.5,0.6,594,30,0,1,400,50,240,35,20,-17.4,46,55.2,0.561,55.28415,3856.647661
 11:14:22.673,30,30,7.98,230.7,-0.2,595,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,-0.187,55.17195,3889.034047
 11:14:23.365,30,30,7.87,230.1,-0.2,598,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,-0.187,55.17195,3889.034047
 11:14:24.054,30,30,7.87,229.3,0.5,603,30,0,1,400,50,240,35,20,-17.4,46,55.2,0.4675,55.270125,3860.681164
 11:14:24.747,30,30,8.14,233.7,0.8,606,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.748,55.3122,3848.593293
 11:14:25.443,30,30,8.07,234.7,0.6,608,30,0,1,400,50,240,35,20,-17.4,46,55.2,0.561,55.28415,3856.647661
 11:14:26.140,30,30,8.09,230.8,-0.2,612,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,-0.187,55.17195,3889.034047
 11:14:26.837,30,30,8.06,230.9,-0.8,611,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,-0.748,55.0878,3913.50219
 11:14:27.537,30,30,8.12,230.3,-0.5,611,30,0,1,400,50,240,35,20,-17.4,46,55.2,-0.4675,55.129875,3901.248936
 11:14:28.239,30,30,8.14,230.8,-0.3,608,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,-0.2805,55.157925,3893.101421
 11:14:28.936,30,30,8.18,230.7,-0.7,606,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,-0.6545,55.101825,3909.413502
 11:14:29.633,30,30,8.21,230.5,-0.5,603,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,-0.4675,55.129875,3901.248936
 11:14:30.338,30,30,8.19,230.5,-0.6,597,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,-0.561,55.11585,3905.329085
 11:14:31.046,30,30,8.08,235.7,0.6,592,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.561,55.28415,3856.647661
 11:14:31.748,30,30,8.08,233.7,0.6,590,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.561,55.28415,3856.647661
 11:14:32.453,30,30,7.98,229.3,0.2,588,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.187,55.22805,3872.807
 11:14:33.162,30,30,7.75,229,-0.2,592,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,-0.187,55.17195,3889.034047
 11:14:33.864,30,30,7.84,229.6,-0.3,593,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,-0.2805,55.157925,3893.101421
 11:14:34.574,30,30,8.2,231.6,0.4,595,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.374,55.2561,3864.718885
 11:14:35.284,30,30,8.26,233.5,0.7,597,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.6545,55.298175,3852.618372
 11:14:35.991,30,30,7.99,229.2,0,598,30,0,1,400,50,240,35,20,-17.4,46,55.2,0,55.2,3880.912043
 11:14:36.698,30,30,8.09,230.6,-0.5,604,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,-0.4675,55.129875,3901.248936
 11:14:37.408,30,30,8.17,234.4,0.4,604,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.374,55.2561,3864.718885
 11:14:38.123,30,30,7.74,228.5,0.2,605,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.187,55.22805,3872.807
 11:14:38.834,30,30,7.86,229.9,-0.3,605,30,0,1,400,50,240,35,20,-17.4,46,55.2,-0.2805,55.157925,3893.101421
 11:14:39.549,30,30,8.1,233.4,0.4,602,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.374,55.2561,3864.718885
 11:14:40.289,30,30,8.11,229.4,0.4,610,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.374,55.2561,3864.718885
 11:14:40.999,30,30,8.05,230.7,-0.5,610,30,0,1,399,49.9,240,35,20,-17.4,46,55.2,-0.4675,55.129875,3901.248936
 11:14:41.714,30,30,8.07,233.3,0.8,608,30,0,1,400,50,240,35,20,-17.4,46,55.2,0.748,55.3122,3848.593293
 11:14:42.431,30,30,7.75,229.8,-0.2,608,30,0,1,400,50,240,35,20,-17.4,46,55.2,-0.187,55.17195,3889.034047
 11:14:43.147,30,30,8.08,235.5,0.5,607,30,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.4675,55.270125,3860.681164
 11:14:43.865,30,30,8.05,230.4,-0.2,616,30,0,1,400,50,240,35,20,-17.4,46,55.2,-0.187,55.17195,3889.034047
 11:14:44.606,30,30,8.12,232.3,0.1,614,30,0,1,400,50,240,35,20,-17.4,46,55.2,0.0935,55.214025,3876.857403
 11:14:45.342,30,30,7.97,231,0,608,30,0,1,400,50,240,35,20,-17.4,46,54.7,0,54.7,4028.266627
 11:14:46.069,30,30,8.18,230.9,-0.4,615,30,0,1,400,50,240,35,20,-17.4,46,54.7,-0.374,54.6439,4045.145049
 11:14:46.791,30,30,7.97,229.9,0.4,611,30,0,1,400,50,240,35,20,-17.4,46,54.7,0.374,54.7561,4011.45863
 11:14:47.516,30,30,7.93,231.7,0.6,609,30,0,1,400,50,240,35,20,-17.4,46,54.7,0.561,54.78415,4003.080949
 11:14:48.248,30,30,8.14,234.4,0.4,605,30,0,1,400,50,240,35,20,-17.4,46,54.7,0.374,54.7561,4011.45863
 11:14:48.972,30,30,8.24,230.8,0.1,614,30,0,1,400,49.9,240,35,20,-17.4,46,54.8,0.0935,54.814025,3994.177437
 11:14:49.698,30,30,8.06,230.9,-0.2,612,30,0,1,400,50,240,35,20,-17.4,46,54.7,-0.187,54.67195,4036.697016
 11:14:50.427,30,30,7.68,229.2,0,612,30,0,1,400,50,240,35,20,-17.4,46,54.8,0,54.8,3998.354776
 11:14:51.161,30,30,7.87,229.6,-0.3,616,30,0,1,400,49.9,240,35,20,-17.4,46,54.8,-0.2805,54.757925,4010.913025
 11:14:51.890,30,30,8.01,229.8,0.4,613,30,0,1,400,50,240,35,20,-17.4,46,54.8,0.374,54.8561,3981.671587
 11:14:52.621,30,30,7.65,227.9,0.2,609,30,0,1,400,49.9,240,35,20,-17.4,46,54.8,0.187,54.82805,3990.004462
 11:14:53.357,30,30,7.71,227.8,-0.3,605,30,0,1,400,49.9,240,35,20,-17.4,46,54.8,-0.2805,54.757925,4010.913025
 11:14:54.088,30,30,8.18,230,0.5,611,30,0,1,400,49.9,240,35,20,-17.4,46,55,0.4675,55.070125,3918.661048
 11:14:54.820,30,30,7.72,228,0.2,608,30,0,1,400,50,240,35,20,-17.4,46,54.9,0.187,54.92805,3960.376726
 11:14:55.555,30,30,7.75,227,-0.1,602,30,0,1,400,50,240,35,20,-17.4,46,54.9,-0.0935,54.885975,3972.815692
 11:14:56.296,30,30,8.06,230.6,0,608,30,0,1,400,50,240,35,20,-17.4,46,54.9,0,54.9,3968.665035
 11:14:57.032,30,30,7.75,229.7,-0.3,604,30,0,1,400,50,240,35,20,-17.4,46,54.9,-0.2805,54.857925,3981.130033
 11:14:57.772,30,30,8.19,230.8,0.1,610,30,0,1,400,50,240,35,20,-17.4,46,54.9,0.0935,54.914025,3964.518715
 11:14:58.511,30,30,8.2,233.8,0.8,606,30,0,1,400,50,240,35,20,-17.4,46,54.9,0.748,55.0122,3935.615513
 11:14:59.247,30,30,8.07,234.6,0.5,601,30,0,1,399,50,240,35,20,-17.4,46,54.9,0.4675,54.970125,3947.976707
 11:14:59.983,30,30,8.34,233.8,0.9,604,30,0,1,400,49.9,240,35,20,-17.4,46,54.9,0.8415,55.026225,3931.503721
 11:15:00.728,30,30,7.77,229.1,0,600,30,0,1,400,50,240,35,20,-17.4,46,54.8,0,54.8,3998.354776
 11:15:01.473,30,30,8.17,231.4,0.4,601,30,0,1,400,50,240,35,20,-17.4,46,54.8,0.374,54.8561,3981.671587
 11:15:02.213,30,30,8.31,233.8,0.9,600,30,0,1,400,50,240,35,20,-17.4,46,54.8,0.8415,54.926225,3960.915457
 11:15:02.954,30,30,7.74,227.3,-0.1,592,30,0,1,400,49.9,240,35,20,-17.4,46,54.8,-0.0935,54.785975,4002.536484
 11:15:03.716,30,30,8.22,232.5,0.8,595,30,0,1,400,49.9,240,35,20,-17.4,46,54.8,0.748,54.9122,3965.058009
 11:15:04.465,30,30,7.92,229.5,-0.4,593,30,0,1,400,49.9,240,35,20,-17.4,46,55,-0.374,54.9439,3955.700971
 11:15:05.221,30,30,8.03,228.9,0.5,593,30,0,1,400,49.9,240,35,20,-17.4,46,55,0.4675,55.070125,3918.661048
 11:15:05.972,30,30,8.08,230.2,0.1,589,30,0,1,400,49.9,240,35,20,-17.4,46,54.9,0.0935,54.914025,3964.518715
 11:15:06.725,30,30,7.98,229.4,0.3,591,30,0,1,399,50,240,35,20,-17.4,46,54.9,0.2805,54.942075,3956.239065
 11:15:07.474,30,30,8.14,231.6,0.6,588,30,0,1,400,49.9,240,35,20,-17.4,46,54.9,0.561,54.98415,3943.852001
 11:15:08.225,30,30,8.04,229.4,0.3,592,30,0,1,400,50,240,35,20,-17.4,46,55,0.2805,55.042075,3926.862054
 11:15:08.973,30,30,8.08,231.4,0.4,590,30,0,1,399,50,240,35,20,-17.4,46,55,0.374,55.0561,3922.759408
 11:15:09.726,30,30,8.06,229.6,0.2,595,30,0,1,399,50,240,35,20,-17.4,46,55.1,0.187,55.12805,3901.779623
 11:15:10.478,30,30,8.22,237.7,0.8,592,30,0,1,399,50,240,35,20,-17.4,46,55.6,0.748,55.7122,3735.549469
 11:15:11.235,30,30,8.22,230.7,-0.6,597,30,0,1,399,50,240,35,20,-17.4,46,55.6,-0.561,55.51585,3790.618774
 11:15:11.992,30,30,7.94,228.6,-0.3,596,30,0,1,400,49.9,240,35,20,-17.4,46,54.59,-0.2805,54.547925,4074.184537
 11:15:12.748,30,30,8.17,232.1,0.7,599,30,0,1,400,50,240,35,20,-17.4,46,54.9,0.6545,54.998175,3939.731605
 11:15:13.517,30,30,8.46,231.8,1,605,30,0,1,399,50,240,35,20,-17.4,46,54.9,0.935,55.04025,3927.396226
 11:15:14.279,30,30,8.19,238,0.7,601,30,0,1,399,49.9,240,35,20,-17.4,46,55,0.6545,55.098175,3910.47717
 11:15:15.032,30,30,8.12,230.6,-0.7,608,30,0,1,399,49.9,240,35,20,-17.4,46,55,-0.6545,54.901825,3968.125251
 11:15:15.791,30,30,7.87,228.2,-0.3,601,30,0,1,400,50,240,35,20,-17.4,46,55,-0.2805,54.957925,3951.568195
 11:15:16.557,30,30,7.63,228.4,-0.1,604,30,0,1,400,50,240,35,20,-17.4,46,55,-0.0935,54.985975,3943.315592
 11:15:17.320,30,30,8.16,229.3,0.6,609,30,0,1,399,49.9,240,35,20,-17.4,46,54.9,0.561,54.98415,3943.852001
 11:15:18.077,30,30,8.08,236.7,0.5,604,30,0,1,399,49.9,240,35,20,-17.4,46,54.9,0.4675,54.970125,3947.976707
 11:15:18.836,40,31.79,8.11,248.3,0.6,606,31.99,0,1,399,49.9,240,35,20,-17.4,46,55,0.561,55.08415,3914.56697
 11:15:19.606,40,35.64,8.17,275,0.9,605,35.84,0,1,400,49.9,240,35,20,-17.4,46,55,0.8415,55.126225,3902.310383
 11:15:20.368,40,39.45,7.73,302.2,0.6,611,39.64,0,1,399,49.9,240,35,20,-17.4,46,55.6,0.561,55.68415,3743.367257
 11:15:21.133,40,40,7.65,305.9,0.3,617,40,0,1,400,50,240,35,20,-17.4,46,55.6,0.2805,55.642075,3755.124628
 11:15:21.901,40,40,7.74,305.8,0.7,615,40,0,1,400,49.9,240,35,20,-17.4,46,55.6,0.6545,55.698175,3739.45632
 11:15:22.671,40,40,7.7,305.8,0.7,619,40,0,1,400,50,240,35,20,-17.4,46,55.6,0.6545,55.698175,3739.45632
 11:15:23.436,40,40,7.49,305.9,0.2,622,40,0,1,400,49.9,240,35,20,-17.4,46,55.6,0.187,55.62805,3759.051952
 11:15:24.204,40,40,7.78,305.8,0.5,612,40,0,1,400,49.9,240,35,20,-17.4,46,55.6,0.4675,55.670125,3747.282285
 11:15:24.973,40,40,7.75,305.8,1.2,614,40,0,1,400,49.9,240,35,20,-17.4,46,55,1.122,55.1683,3890.09217
 11:15:25.741,40,40,7.59,305.8,-0.2,615,40,0,1,400,50,240,35,20,-17.4,46,55,-0.187,54.97195,3947.439737
