Time,Frequency Reference,Output Frequency,Output Current,Output Voltage,Output Power,DC Bus Voltage,Output Frequency After Soft-start,Peak Voltage Current,Regenerative Power  (kWh),Power Supply Voltage,Power Supply Frequency,Electric Power (kWh),Cooling Fin Temperature,Peak Voltage Output Frequency,Motor q-Axis Current during Fault,Fin Temperature
 15:20:13.719,   48.15,   48.15,   81.79,  371.00,   42.00,  592.00,   48.16,  199.80,    0.00,  400.00,   50.00,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:14.116,   48.16,   48.16,   81.17,  371.00,   39.30,  589.00,   48.18,  199.80,    0.00,  399.00,   50.00,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:14.518,   48.16,   48.17,   81.22,  370.90,   44.70,  588.00,   48.17,  199.80,    0.00,  398.00,   50.00,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:14.920,   48.15,   48.16,   80.95,  371.00,   44.90,  587.00,   48.16,  199.80,    0.00,  398.00,   50.00,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:15.321,   48.16,   48.16,   84.87,  371.10,   44.10,  587.00,   48.17,  199.80,    0.00,  399.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:15.721,   48.16,   48.16,   85.01,  371.10,   43.70,  592.00,   48.17,  199.80,    0.00,  400.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:16.131,   48.16,   48.16,   82.54,  371.00,   40.60,  591.00,   48.17,  199.80,    0.00,  400.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:16.532,   48.16,   48.16,   83.33,  371.00,   42.60,  589.00,   48.17,  199.80,    0.00,  400.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:16.940,   48.17,   48.17,   80.47,  371.00,   45.70,  589.00,   48.15,  199.80,    0.00,  399.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:17.352,   48.18,   48.18,   83.86,  371.20,   44.20,  585.00,   48.15,  199.80,    0.00,  399.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:17.758,   48.16,   48.17,   85.40,  371.10,   45.50,  590.00,   48.17,  199.80,    0.00,  399.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:18.168,   48.17,   48.17,   82.27,  371.10,   42.10,  593.00,   48.17,  199.80,    0.00,  400.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:18.585,   48.16,   48.16,   82.32,  370.90,   43.80,  589.00,   48.17,  199.80,    0.00,  400.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:18.996,   48.18,   48.18,   80.42,  371.00,   46.00,  589.00,   48.17,  199.80,    0.00,  399.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:19.407,   48.17,   48.17,   85.27,  371.20,   44.40,  588.00,   48.16,  199.80,    0.00,  399.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:19.820,   48.16,   48.16,   84.17,  371.10,   44.30,  594.00,   48.17,  199.80,    0.00,  400.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:20.240,   48.15,   48.15,   81.88,  370.90,   38.70,  591.00,   48.16,  199.80,    0.00,  400.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:20.664,   48.16,   48.16,   80.56,  371.00,   45.20,  589.00,   48.17,  199.80,    0.00,  398.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:21.079,   48.16,   48.17,   85.89,  371.10,   44.00,  587.00,   48.16,  199.80,    0.00,  398.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:21.495,   48.17,   48.16,   82.85,  371.10,   43.70,  593.00,   48.17,  199.80,    0.00,  399.00,   49.80,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:21.916,   48.18,   48.17,   82.05,  371.10,   41.10,  590.00,   48.16,  199.80,    0.00,  400.00,   50.00,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:22.335,   48.16,   48.16,   80.73,  370.90,   44.80,  590.00,   48.15,  199.80,    0.00,  399.00,   50.00,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:22.753,   48.16,   48.15,   86.90,  371.10,   45.50,  590.00,   48.17,  199.80,    0.00,  400.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:23.176,   48.18,   48.17,   81.66,  371.10,   42.40,  594.00,   48.16,  199.80,    0.00,  400.00,   50.00,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:23.599,   48.15,   48.15,   81.44,  370.90,   42.90,  589.00,   48.16,  199.80,    0.00,  399.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:24.022,   48.15,   48.16,   81.97,  371.00,   44.90,  588.00,   48.16,  199.80,    0.00,  399.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:24.445,   48.16,   48.17,   84.65,  371.00,   44.90,  592.00,   48.16,  199.80,    0.00,  399.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:24.874,   48.17,   48.17,   82.54,  371.10,   41.20,  591.00,   48.16,  199.80,    0.00,  399.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:25.302,   48.16,   48.17,   81.04,  371.10,   45.60,  588.00,   48.16,  199.80,    0.00,  399.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:25.730,   48.17,   48.17,   85.23,  371.10,   44.60,  593.00,   48.16,  199.80,    0.00,  400.00,   50.00,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:26.160,   48.16,   48.16,   81.79,  371.00,   40.40,  592.00,   48.17,  199.80,    0.00,  400.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:26.588,   48.18,   48.18,   80.69,  371.00,   46.10,  589.00,   48.16,  199.80,    0.00,  399.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:27.019,   48.17,   48.17,   86.11,  371.10,   44.60,  591.00,   48.16,  199.80,    0.00,  399.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:27.458,   48.17,   48.17,   82.27,  371.10,   40.00,  590.00,   48.16,  199.80,    0.00,  399.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:27.890,   48.17,   48.17,   80.82,  371.10,   45.80,  587.00,   48.17,  199.80,    0.00,  398.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:28.326,   48.15,   48.16,   85.18,  371.10,   43.60,  592.00,   48.17,  199.80,    0.00,  399.00,   50.00,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:28.762,   48.16,   48.17,   82.45,  371.00,   42.50,  588.00,   48.17,  199.80,    0.00,  399.00,   50.00,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:29.202,   48.16,   48.16,   82.85,  371.10,   45.10,  585.00,   48.17,  199.80,    0.00,  398.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:29.641,   48.18,   48.18,   82.45,  371.10,   43.60,  593.00,   48.16,  199.80,    0.00,  400.00,   50.00,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:30.085,   48.16,   48.16,   80.82,  370.90,   45.10,  589.00,   48.17,  199.80,    0.00,  398.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:30.525,   48.17,   48.17,   85.98,  371.20,   45.50,  591.00,   48.15,  199.80,    0.00,  399.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:30.967,   48.15,   48.15,   82.01,  371.00,   41.00,  590.00,   48.17,  199.80,    0.00,  399.00,   49.80,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:31.412,   48.17,   48.17,   81.66,  371.10,   45.40,  586.00,   48.17,  199.80,    0.00,  398.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:31.856,   48.17,   48.17,   83.11,  371.10,   42.90,  593.00,   48.15,  199.80,    0.00,  400.00,   50.00,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:32.310,   48.15,   48.15,   80.78,  370.90,   44.90,  589.00,   48.17,  199.80,    0.00,  399.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:32.756,   48.18,   48.17,   84.70,  371.10,   45.30,  594.00,   48.16,  199.80,    0.00,  400.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:33.204,   48.16,   48.16,   81.17,  370.90,   44.20,  590.00,   48.17,  199.80,    0.00,  399.00,   50.00,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:33.651,   48.18,   48.18,   86.15,  371.20,   44.80,  589.00,   48.16,  199.80,    0.00,  399.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:34.100,   48.17,   48.17,   82.01,  371.00,   40.30,  591.00,   48.16,  199.80,    0.00,  400.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:34.551,   48.17,   48.17,   83.95,  371.20,   44.50,  588.00,   48.15,  199.80,    0.00,  399.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:35.003,   48.17,   48.16,   81.48,  371.10,   39.70,  592.00,   48.18,  199.80,    0.00,  400.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:35.457,   48.17,   48.16,   81.83,  371.00,   45.80,  587.00,   48.16,  199.80,    0.00,  398.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:35.911,   48.17,   48.17,   81.26,  371.10,   41.30,  592.00,   48.17,  199.80,    0.00,  399.00,   49.90,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:36.378,   48.18,   48.18,   81.97,  371.20,   46.50,  586.00,   48.17,  199.80,    0.00,  399.00,   50.00,  939.00,   36.00,    2.23,  -11.50,   32.00
 15:20:36.840,   48.16,   48.16,   82.41,  371.00,   39.70,  589.00,   48.16,  199.80,    0.00,  400.00,   50.00,  939.00,   36.00,    2.23,  -11.50,   32.00
